Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_source,source_name,SRA Study,diet,Time,quality_book_char (run)
SRR096966,OTHER,32,93072768,PRJNA136593,SAMN00199366,38449209,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039801,GSM664172,Illumina Genome Analyzer II,GSM664172: D4_2_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664172,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 2 days.,
SRR096967,OTHER,32,12192352,PRJNA136593,SAMN00199367,8471048,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039802,GSM664173,Illumina Genome Analyzer II,GSM664173: D2_14_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664173,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR096968,OTHER,32,38602464,PRJNA136593,SAMN00199368,17770900,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039803,GSM664174,Illumina Genome Analyzer II,GSM664174: E2_7_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664174,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 7 days.,
SRR096969,OTHER,32,70672704,PRJNA136593,SAMN00199369,32853387,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039804,GSM664175,Illumina Genome Analyzer II,GSM664175: E3_14_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664175,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09620,Sample was taken after mouse was on the diet for 14 days.,
SRR096970,OTHER,32,7209952,PRJNA136593,SAMN00199370,6059702,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039805,GSM664176,Illumina Genome Analyzer II,GSM664176: D2_2_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664176,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 2 days.,
SRR096971,OTHER,32,13950720,PRJNA136593,SAMN00199371,10475663,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039806,GSM664177,Illumina Genome Analyzer II,GSM664177: D2_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664177,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 1 days.,
SRR096972,OTHER,32,23315552,PRJNA136593,SAMN00199372,16158382,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039807,GSM664178,Illumina Genome Analyzer II,GSM664178: E1_14_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664178,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 14 days.,
SRR096973,OTHER,32,54455552,PRJNA136593,SAMN00199373,22954811,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039808,GSM664179,Illumina Genome Analyzer II,GSM664179: D3_4_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664179,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057,Sample was taken after mouse was on the diet for 4 days.,
SRR096974,OTHER,32,35383904,PRJNA136593,SAMN00199374,15577835,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039809,GSM664180,Illumina Genome Analyzer II,GSM664180: E1_1_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664180,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 1 days.,
SRR096975,OTHER,32,59138432,PRJNA136593,SAMN00199375,23197453,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039810,GSM664181,Illumina Genome Analyzer II,GSM664181: E2_1_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664181,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 1 days.,
SRR096976,OTHER,32,16986464,PRJNA136593,SAMN00199376,12324428,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039811,GSM664182,Illumina Genome Analyzer II,GSM664182: D2_7_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664182,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 7 days.,
SRR096977,OTHER,32,33765376,PRJNA136593,SAMN00199377,23029660,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039812,GSM664183,Illumina Genome Analyzer II,GSM664183: D4_14_m11 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664183,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 14 days.,
SRR096978,OTHER,32,49903872,PRJNA136593,SAMN00199378,22838899,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039813,GSM664184,Illumina Genome Analyzer II,GSM664184: E3_14_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664184,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09625,Sample was taken after mouse was on the diet for 14 days.,
SRR096979,OTHER,32,82882304,PRJNA136593,SAMN00199379,37113816,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039814,GSM664185,Illumina Genome Analyzer II,GSM664185: E2_7_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664185,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 7 days.,
SRR096980,OTHER,32,65447744,PRJNA136593,SAMN00199380,25127390,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039815,GSM664186,Illumina Genome Analyzer II,GSM664186: D4_7_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664186,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09052,Sample was taken after mouse was on the diet for 7 days.,
SRR096981,OTHER,32,68752672,PRJNA136593,SAMN00199381,29999620,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039816,GSM664187,Illumina Genome Analyzer II,GSM664187: E3_2_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664187,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 2 days.,
SRR096982,OTHER,32,86727136,PRJNA136593,SAMN00199382,37411038,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039817,GSM664188,Illumina Genome Analyzer II,GSM664188: E2_2_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664188,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 2 days.,
SRR096983,OTHER,32,13106464,PRJNA136593,SAMN00199383,9464072,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039818,GSM664189,Illumina Genome Analyzer II,GSM664189: D2_14_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664189,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09056,Sample was taken after mouse was on the diet for 14 days.,
SRR096984,OTHER,32,73120736,PRJNA136593,SAMN00199384,39982653,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039819,GSM664190,Illumina Genome Analyzer II,GSM664190: D2_2_m9 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664190,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 2 days.,
SRR096985,OTHER,32,21160960,PRJNA136593,SAMN00199385,10023619,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039820,GSM664191,Illumina Genome Analyzer II,GSM664191: E3_1_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664191,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09623,Sample was taken after mouse was on the diet for 1 days.,
SRR096986,OTHER,32,63075168,PRJNA136593,SAMN00199386,26565595,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039821,GSM664192,Illumina Genome Analyzer II,GSM664192: D3_4_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664192,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 4 days.,
SRR096987,OTHER,32,19502176,PRJNA136593,SAMN00199387,13240531,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039822,GSM664193,Illumina Genome Analyzer II,GSM664193: D2_4_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664193,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 4 days.,
SRR096988,OTHER,32,43061792,PRJNA136593,SAMN00199388,30950744,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039823,GSM664194,Illumina Genome Analyzer II,GSM664194: D2_4_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664194,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09056,Sample was taken after mouse was on the diet for 4 days.,
SRR096989,OTHER,32,23124224,PRJNA136593,SAMN00199389,16249089,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039824,GSM664195,Illumina Genome Analyzer II,GSM664195: D2_1_m4 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664195,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 1 days.,
SRR096990,OTHER,32,10535040,PRJNA136593,SAMN00199390,7498813,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039825,GSM664196,Illumina Genome Analyzer II,GSM664196: D2_14_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664196,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 14 days.,
SRR096991,OTHER,32,90055072,PRJNA136593,SAMN00199391,42029562,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039826,GSM664197,Illumina Genome Analyzer II,GSM664197: E3_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664197,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 1 days.,
SRR096992,OTHER,32,59711360,PRJNA136593,SAMN00199392,22854714,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039827,GSM664198,Illumina Genome Analyzer II,GSM664198: D3_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664198,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09049,Sample was taken after mouse was on the diet for 1 days.,
SRR096993,OTHER,32,17684864,PRJNA136593,SAMN00199393,7282764,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039828,GSM664199,Illumina Genome Analyzer II,GSM664199: E2_14_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664199,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 14 days.,
SRR096994,OTHER,32,40358560,PRJNA136593,SAMN00199394,17783334,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039829,GSM664200,Illumina Genome Analyzer II,GSM664200: E2_4_m3 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664200,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 4 days.,
SRR096995,OTHER,32,11244128,PRJNA136593,SAMN00199395,4668511,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039830,GSM664201,Illumina Genome Analyzer II,GSM664201: D4_4_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664201,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 4 days.,
SRR096996,OTHER,32,59876960,PRJNA136593,SAMN00199396,25835206,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039831,GSM664202,Illumina Genome Analyzer II,GSM664202: D4_1_m10 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664202,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09049,Sample was taken after mouse was on the diet for 1 days.,
SRR096997,OTHER,32,80449248,PRJNA136593,SAMN00199397,35774451,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039832,GSM664203,Illumina Genome Analyzer II,GSM664203: E2_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664203,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09622,Sample was taken after mouse was on the diet for 4 days.,
SRR096998,OTHER,32,81908864,PRJNA136593,SAMN00199398,55949924,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039833,GSM664204,Illumina Genome Analyzer II,GSM664204: D2_7_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664204,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 7 days.,
SRR096999,OTHER,32,27017120,PRJNA136593,SAMN00199399,18401194,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039834,GSM664205,Illumina Genome Analyzer II,GSM664205: D3_1_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664205,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09059,Sample was taken after mouse was on the diet for 1 days.,
SRR097000,OTHER,32,58775392,PRJNA136593,SAMN00199400,23974435,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039835,GSM664206,Illumina Genome Analyzer II,GSM664206: E1_2_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664206,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 2 days.,
SRR097001,OTHER,32,29269184,PRJNA136593,SAMN00199401,21434778,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039836,GSM664207,Illumina Genome Analyzer II,GSM664207: D2_4_m11 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664207,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09051,Sample was taken after mouse was on the diet for 4 days.,
SRR097002,OTHER,32,45903584,PRJNA136593,SAMN00199402,20719696,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039837,GSM664208,Illumina Genome Analyzer II,GSM664208: E3_7_m7 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664208,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09622,Sample was taken after mouse was on the diet for 7 days.,
SRR097003,OTHER,32,61122752,PRJNA136593,SAMN00199403,23587864,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039838,GSM664209,Illumina Genome Analyzer II,GSM664209: D4_4_m9 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664209,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 4 days.,
SRR097004,OTHER,32,45446496,PRJNA136593,SAMN00199404,18425637,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039839,GSM664210,Illumina Genome Analyzer II,GSM664210: D4_2_m9 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664210,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09058,Sample was taken after mouse was on the diet for 2 days.,
SRR097005,OTHER,32,72841792,PRJNA136593,SAMN00199405,33864813,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039840,GSM664211,Illumina Genome Analyzer II,GSM664211: E2_2_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664211,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09624,Sample was taken after mouse was on the diet for 2 days,
SRR097006,OTHER,32,13615744,PRJNA136593,SAMN00199406,9480827,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039841,GSM664212,Illumina Genome Analyzer II,GSM664212: E1_2_m6 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664212,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09053,Sample was taken after mouse was on the diet for 2 days.,
SRR097007,OTHER,32,75071648,PRJNA136593,SAMN00199407,30336353,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039842,GSM664213,Illumina Genome Analyzer II,GSM664213: D3_7_m2 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664213,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055,Sample was taken after mouse was on the diet for 7 days.,
SRR097008,OTHER,32,5895520,PRJNA136593,SAMN00199408,2478155,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039843,GSM664214,Illumina Genome Analyzer II,GSM664214: D4_4_m12 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664214,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09050,Sample was taken after mouse was on the diet for 4 days.,
SRR097009,OTHER,32,35303872,PRJNA136593,SAMN00199409,15634729,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039844,GSM664215,Illumina Genome Analyzer II,GSM664215: E2_14_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664215,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09623,Sample was taken after mouse was on the diet for 14 days.,
SRR097010,OTHER,32,47990496,PRJNA136593,SAMN00199410,18721111,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039845,GSM664216,Illumina Genome Analyzer II,GSM664216: E1_1_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664216,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09621,Sample was taken after mouse was on the diet for 1 days.,
SRR097011,OTHER,32,20160608,PRJNA136593,SAMN00199411,8569041,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039846,GSM664217,Illumina Genome Analyzer II,GSM664217: D4_4_m8 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664217,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09055,Sample was taken after mouse was on the diet for 4 days.,
SRR097012,OTHER,32,21398816,PRJNA136593,SAMN00199412,15632307,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039847,GSM664218,Illumina Genome Analyzer II,GSM664218: D4_14_m1 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664218,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09057,Sample was taken after mouse was on the diet for 14 days.,
SRR097013,OTHER,32,17743488,PRJNA136593,SAMN00199413,12246189,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX039848,GSM664219,Illumina Genome Analyzer II,GSM664219: D2_2_m5 [COPRO-Seq],SINGLE,other,GENOMIC,[Clostridium] symbiosum,ILLUMINA,2011-05-24T00:00:00Z,GSM664219,Fecal pellet from a mouse (c57Bl6) colonized with 10-gut bacteria,mouse feces,SRP005394,Mouse was fed Harlan Teklad Diet TD.09054,Sample was taken after mouse was on the diet for 2 days.,
